    0.433016646473894468E+03    0.100805633780526591E+02    0.189409010299296021E+00    0.110864851956494249E+03    0.572665600234457672E+00   -0.612812280138530667E+02
    0.179343013568940677E+03    0.711362566954661091E+01    0.970959451557629194E-02    0.112756365951794280E+03    0.103544759459625949E-02   -0.612765303525636043E+02
    0.436538896722981463E+03    0.101144939631744109E+02    0.262241729927437106E+00    0.109437926694899559E+03    0.860179831350424307E+00   -0.606370188430642969E+02
    0.436311955857421253E+03    0.101141043959780284E+02    0.244687469561118753E+00    0.106403606174920853E+03    0.969203240571300806E+00   -0.606145988466643928E+02
    0.171013022161134444E+03    0.692378727709232056E+01    0.598326911173341358E-02    0.111100771957890757E+03    0.398115479550660512E+00   -0.604337378994795813E+02
    0.432459217909104723E+03    0.100702044100662889E+02    0.251115876723573272E+00    0.109056093869391574E+03    0.864186289746927128E+00   -0.600879631315742202E+02
    0.435447753076357799E+03    0.101039101687522503E+02    0.250826933449523004E+00    0.109697531334149545E+03    0.677505711529703181E+00   -0.594974867329786079E+02
    0.181822997742196321E+03    0.718378986042380774E+01    0.616825311018649458E-01    0.109547980218006174E+03    0.187738793188470365E+00   -0.594865618337840587E+02
    0.171208720097070312E+03    0.694694387579465022E+01    0.134010077612975564E+00    0.113735732944601594E+03    0.366972156312240894E+00   -0.591466104217386075E+02
    0.173652729182005061E+03    0.699151622444761323E+01    0.418147495206131481E-01    0.109489243347691257E+03    0.747326717159370713E+00   -0.590947737903532726E+02
    0.183633972943879087E+03    0.722529349542318133E+01    0.159816748572686684E+00    0.107777173159150237E+03    0.467291659732908926E+00   -0.590596063007542114E+02
    0.175184174970849426E+03    0.700917400633725052E+01    0.730568327816971674E-02    0.113936402093550782E+03    0.364411813250357430E+00   -0.589393979191712774E+02
    0.434999466760342614E+03    0.100809258781218638E+02    0.240078245267175916E+00    0.108813319152080680E+03    0.984671173768910113E+00   -0.588479080702598054E+02
    0.168365395140169994E+03    0.691434388428149571E+01    0.756372566567229399E-01    0.108606331189075846E+03    0.653581556233966132E-01   -0.588166032363134832E+02
    0.173422923232988921E+03    0.697958784491444995E+01    0.357653377362918690E-01    0.108477436010737293E+03    0.817615484375117663E+00   -0.586824817199847928E+02
    0.181198270150660505E+03    0.716480226376811213E+01    0.469168160639403808E-01    0.105303188253207836E+03    0.500216651739393114E+00   -0.586347715478503417E+02
    0.179466635841550840E+03    0.707674421570937362E+01    0.330917207070813291E-01    0.112640865458520850E+03    0.988462255372095311E+00   -0.586025178355048482E+02
    0.178219668147870635E+03    0.713588113099045884E+01    0.140454309962532164E+00    0.106595811860035198E+03    0.250473799285956866E+00   -0.586018427152873613E+02
    0.170411203126123610E+03    0.693670212813276077E+01    0.347522197827316859E-01    0.112897231355271501E+03    0.525232266760185806E-01   -0.585765610083598034E+02
    0.182585765224776111E+03    0.718838738030876101E+01    0.657330500060471223E-01    0.105897283313094107E+03    0.569011270070547859E+00   -0.585424831443887399E+02
    0.179066666325781341E+03    0.715802411034652675E+01    0.137394771261851290E+00    0.105843891500131193E+03    0.160469867684827378E+00   -0.585059482964851085E+02
    0.175522633357178393E+03    0.705346736735750568E+01    0.164082748514995380E+00    0.109672397837890543E+03    0.273135404800358972E+00   -0.584946730073097569E+02
    0.435323102884448076E+03    0.100906493767723138E+02    0.184658953766032141E+00    0.110241309095919476E+03    0.831044435644234469E+00   -0.583857909524122860E+02
    0.182678671389005956E+03    0.718521797445775867E+01    0.148002815777574348E+00    0.110166280378703362E+03    0.770512224812502811E+00   -0.583748437288213324E+02
    0.174720829499584795E+03    0.704363453531059935E+01    0.145972803141958707E+00    0.108534736332175939E+03    0.145261311759010248E+00   -0.582513339255956311E+02
    0.432476328928616226E+03    0.100874753076258656E+02    0.204383126959591266E+00    0.108721995534839238E+03    0.751901123409930761E+00   -0.581319907408939898E+02
    0.181687051728485244E+03    0.713717314262278357E+01    0.553537271550235133E-01    0.112287540494848329E+03    0.578544542575161413E+00   -0.581070845600384516E+02
    0.433476164612535626E+03    0.100931811099417246E+02    0.209958042821164703E+00    0.107322546184969553E+03    0.924759527444993679E+00   -0.580535382597762180E+02
    0.170549634913779443E+03    0.693282454772099843E+01    0.594806472683027110E-01    0.109612263049769638E+03    0.373704466858219897E+00   -0.580322356079413169E+02
    0.435384795931547728E+03    0.101070831668741032E+02    0.200232746697110109E+00    0.108657978574486918E+03    0.919313172136173140E+00   -0.580270235670610290E+02
    0.171141784704179344E+03    0.698021968027437456E+01    0.637118380821428687E-01    0.106547292646513881E+03    0.109571455964848338E+00   -0.579814616871469042E+02
    0.173354794555887651E+03    0.697983301507648335E+01    0.182469918867580461E-01    0.109330752398737275E+03    0.680187225684680929E+00   -0.579520673801895470E+02
    0.175901335583509763E+03    0.707281565665965939E+01    0.177901879545565578E+00    0.108728033026002663E+03    0.458728385303384056E+00   -0.578783521959683611E+02
    0.178531794120803170E+03    0.709834744563730347E+01    0.178705124890876199E+00    0.112069086758403259E+03    0.663336752049000999E+00   -0.578738894636032271E+02
    0.175168445185697863E+03    0.702924919933889480E+01    0.933073610409085319E-01    0.112462556638454885E+03    0.957440074454025264E-01   -0.577321588796558771E+02
    0.176122477904894538E+03    0.704095154119332101E+01    0.120098456576905654E+00    0.108509138571400953E+03    0.972989562643315375E+00   -0.577038343877675288E+02
    0.175320849156162609E+03    0.701208977974893166E+01    0.608706486442152084E-01    0.114308037214009858E+03    0.365361168615005616E+00   -0.576426634997730645E+02
    0.175753390889968358E+03    0.702197851802536466E+01    0.940466743533132643E-01    0.115104842619417610E+03    0.524615725365606300E+00   -0.576414665588451030E+02
    0.177631051705505399E+03    0.705326875327773450E+01    0.983359927550608859E-02    0.110875868770775796E+03    0.648173127365819446E+00   -0.576048786159537372E+02
    0.178119939089055492E+03    0.710779060309467514E+01    0.128654927671033370E+00    0.107386694437338789E+03    0.684522004648125848E+00   -0.576017032917579286E+02
    0.169974286207809484E+03    0.694115443292131928E+01    0.402180776410538954E-01    0.109155993643546452E+03    0.113434770834095769E+00   -0.575941669035276362E+02
    0.182836717413535780E+03    0.719675803118587165E+01    0.130199780967248380E+00    0.106801835666069451E+03    0.775100634216364770E+00   -0.575782248266261121E+02
    0.172077707816329450E+03    0.700197490943751433E+01    0.164939446198045125E+00    0.109140786082647921E+03    0.909010958190354240E-01   -0.575678933134883621E+02
    0.174016179621540772E+03    0.698089663335491650E+01    0.104433982411258341E-01    0.113063466546817864E+03    0.526265331266632552E+00   -0.575628094901682275E+02
    0.175604598718551500E+03    0.702900815452983796E+01    0.696749099374720515E-01    0.112320284195651496E+03    0.637783434653852122E+00   -0.575024749949013056E+02
    0.178317378045469354E+03    0.712655216107226153E+01    0.117510366263562815E+00    0.106070610055627967E+03    0.136404318198198982E+00   -0.574637201119511047E+02
    0.170621919576671075E+03    0.694472841124136497E+01    0.962595580046086141E-01    0.113081926878400353E+03    0.171865809300890016E+00   -0.574334148864797314E+02
    0.175713429407947388E+03    0.704323754012453840E+01    0.424259277985372663E-01    0.113376677798938090E+03    0.928056315279676136E-01   -0.574189760904364661E+02
    0.173327868592669120E+03    0.701263978956554102E+01    0.779819841528626156E-01    0.106099066816696109E+03    0.417193179893593225E+00   -0.573707558346962898E+02
    0.182197885889127377E+03    0.717823742265725961E+01    0.991711841641338410E-01    0.106372749805180732E+03    0.655786791017542892E+00   -0.573552035531139097E+02
    0.178813744491437262E+03    0.709575880913488888E+01    0.534779090192190054E-01    0.112449932585068836E+03    0.484328669785005717E+00   -0.572900826609703415E+02
    0.437506933632592563E+03    0.101137659454412052E+02    0.176373841088495631E+00    0.108574108172257624E+03    0.988317452998697776E+00   -0.572876634913433662E+02
    0.180804804565850390E+03    0.718199350954517612E+01    0.165574447341503728E+00    0.108958594599639937E+03    0.507060875675853506E-01   -0.572846090972029600E+02
    0.179772174025205572E+03    0.710992886498209309E+01    0.297588785187912208E-01    0.112531569227111632E+03    0.466226160548402602E+00   -0.572808267338103008E+02
    0.172704845559124010E+03    0.696731950727100369E+01    0.788343131631261684E-01    0.113083301840826579E+03    0.297932019133803683E+00   -0.572307220235705572E+02
    0.436487039577684527E+03    0.101069655763407429E+02    0.184523447211677016E+00    0.108780682037176078E+03    0.943227542451377521E+00   -0.572014917509310976E+02
    0.172728521997988850E+03    0.698334660690903331E+01    0.795273846095110315E-01    0.110371775550212135E+03    0.124119928743369606E+00   -0.571315329115819850E+02
    0.175459717490575883E+03    0.702632420125201751E+01    0.279073349368479384E-01    0.113156610680196252E+03    0.314757824018127297E+00   -0.570313670306760656E+02
    0.173010714407875298E+03    0.699207097642251707E+01    0.378529683304567044E-01    0.108978926104751110E+03    0.304614709324950682E-01   -0.570153583581672905E+02
    0.180423216526753009E+03    0.715204473862821288E+01    0.137545782069895317E+00    0.111727216519755217E+03    0.285034604100134703E+00   -0.570017822396804874E+02
    0.183921124076294006E+03    0.721389813365581301E+01    0.135974395805414261E+00    0.108887433160868468E+03    0.633281963926191849E+00   -0.569571770937299746E+02
    0.180616348411094890E+03    0.714297805313079159E+01    0.572249019280812732E-01    0.110651885385458613E+03    0.138256060870968756E+00   -0.569440393373064708E+02
    0.169885177241398594E+03    0.693747424474207897E+01    0.864498282645849159E-01    0.109653804922823511E+03    0.251608583446294276E+00   -0.569436158728853172E+02
    0.177813345496372733E+03    0.712973259467513465E+01    0.141248423765398812E+00    0.106041506933949535E+03    0.513764473375838740E-03   -0.569260586832068611E+02
    0.180036685673613619E+03    0.716430083661798189E+01    0.171118309533583535E+00    0.108868776261324683E+03    0.638353054915547641E-01   -0.569186217589580821E+02
    0.172979762227357838E+03    0.698136034857812859E+01    0.116873775119662682E+00    0.113981490976150511E+03    0.208099200007831803E+00   -0.568976297271085940E+02
    0.172960553279429860E+03    0.701348314719822596E+01    0.145046749811688080E+00    0.108357680379442385E+03    0.638518383827498953E-01   -0.568801229233435208E+02
    0.173565774093243363E+03    0.698026792497687687E+01    0.893040520484298384E-01    0.114464572344319208E+03    0.471656701545119517E+00   -0.568753732131035292E+02
    0.176768564110900712E+03    0.703808756692573567E+01    0.709821839733315585E-02    0.109647812855794086E+03    0.804302647614755228E+00   -0.568670362594978371E+02
    0.179726994657700061E+03    0.710011208904107427E+01    0.118276527244021601E+00    0.112403029421684963E+03    0.994802188319086400E+00   -0.568627864225883997E+02
    0.178765021061643154E+03    0.709597791719717641E+01    0.153718247858664725E+00    0.110152491991869525E+03    0.951260629332963847E+00   -0.567957774625618512E+02
    0.178140898365866121E+03    0.710413863984166749E+01    0.503292533337997838E-01    0.107662643006493397E+03    0.461910171757092869E+00   -0.567859712834185331E+02
    0.179397149554158773E+03    0.709781956007103698E+01    0.108974246780443096E+00    0.109367487694500852E+03    0.958101842447392271E+00   -0.567698709403666584E+02
    0.174423067971357824E+03    0.701910931330218624E+01   -0.171166336252208673E-01    0.108661443663368544E+03    0.193792880892091152E+00   -0.567678234314453789E+02
    0.176671875575553571E+03    0.704673041111176524E+01   -0.652364119892689942E-02    0.108767125363781432E+03    0.589649549976142051E+00   -0.567655974013535101E+02
    0.171386344492209673E+03    0.694013617496217350E+01    0.495316022413554435E-01    0.112766844221670951E+03    0.430949070610121721E+00   -0.567606802457721002E+02
    0.175835907139111953E+03    0.707297159575099155E+01    0.136533475145292016E+00    0.106175448231311847E+03    0.353208885039298370E+00   -0.567584641186910019E+02
    0.437300048813335138E+03    0.101198954076175305E+02    0.223273995294678507E+00    0.108623861699865799E+03    0.901322988872230280E+00   -0.567393945990723338E+02
    0.179224497960010666E+03    0.710835174612415166E+01    0.336071754632509823E-01    0.108677391795067521E+03    0.693058365040258972E+00   -0.567363062216099294E+02
    0.179491244137639228E+03    0.712890028646229545E+01    0.109831107004483286E-01    0.108485790561361085E+03    0.214421793042192138E+00   -0.567340413165211501E+02
    0.174361781460500822E+03    0.701594461225883492E+01    0.945036212018788291E-01    0.115021295071336311E+03    0.618901222855341229E-01   -0.567121447685215401E+02
    0.177443007089470797E+03    0.709749915139021414E+01    0.103530545747267944E+00    0.106826930907571906E+03    0.203175946595961693E+00   -0.566895265708757563E+02
    0.181764570412532464E+03    0.716639712509569105E+01    0.721514172767188100E-01    0.106881712850717975E+03    0.773598698432571008E+00   -0.566343289784025927E+02
    0.176866456625244922E+03    0.705772161130064468E+01    0.114158856332061021E+00    0.114528846252575264E+03    0.322374866908614777E+00   -0.566310898100045250E+02
    0.176577378901893354E+03    0.704138335521158432E+01    0.672246476443660868E-01    0.113180203586909556E+03    0.403365590896812842E+00   -0.566266213890521044E+02
    0.170563251836827192E+03    0.695469496206456217E+01    0.116208244839229202E+00    0.109021738565275015E+03    0.247658618797783170E+00   -0.565940465335674787E+02
    0.176169255863015081E+03    0.705254709851837625E+01    0.433064687761408607E-01    0.108066212858651269E+03    0.280873352880385951E+00   -0.565853453269287456E+02
    0.172395742394301408E+03    0.696355545955279975E+01    0.389650658017002272E-01    0.109411700417403210E+03    0.523740236707695983E+00   -0.565818242702365524E+02
    0.175587083306708479E+03    0.703661292196065435E+01    0.286222015040662470E-01    0.111927002672324562E+03    0.291677890178696608E+00   -0.565698023297995931E+02
    0.178468884036219663E+03    0.711696659220865069E+01    0.154871693233582519E+00    0.106813577750298549E+03    0.617761488696140115E+00   -0.565288796881584830E+02
    0.178457957463916330E+03    0.711148583012292157E+01    0.761353230807388925E-01    0.109099016369062610E+03    0.196034548613593443E-01   -0.565060477902039580E+02
    0.173660109850951301E+03    0.701098421747547640E+01    0.954531272197707281E-01    0.107254627685683019E+03    0.597324423621096501E+00   -0.565008186535447194E+02
    0.176800349616844557E+03    0.707675450536868844E+01    0.137968057621860041E-01    0.106460880863431271E+03    0.271238754618044420E+00   -0.564930142334987053E+02
    0.182540474168889261E+03    0.719968558264796954E+01    0.100989557262194829E+00    0.106677077302494567E+03    0.395552418771961178E+00   -0.564909387439081740E+02
    0.175928931233868781E+03    0.705698790267501685E+01    0.128425589850527544E+00    0.112447950712718978E+03    0.373104638987306137E-02   -0.564706984477653933E+02
    0.175018884778053888E+03    0.704031689361894486E+01    0.548340560543314481E-01    0.107862154336430294E+03    0.779121024949659818E-01   -0.564670012003341526E+02
    0.180187776914950746E+03    0.714321696754732827E+01    0.162131754826738472E+00    0.108534412909847433E+03    0.547823219216676094E+00   -0.564634736217130069E+02
    0.174555045304145267E+03    0.700408895258138386E+01    0.118257554748525173E+00    0.113443669069374366E+03    0.657698911195277458E+00   -0.564597395060688925E+02
    0.171810928816468333E+03    0.699399673039304659E+01    0.746157442216830447E-01    0.107056410854689432E+03    0.105542482566125695E+00   -0.564510551294797978E+02
    0.176353320308388476E+03    0.708918592755183674E+01    0.159234962938238134E+00    0.108962232619696564E+03    0.246385312782290922E+00   -0.564373080821354662E+02
    0.179868103765689852E+03    0.711745822529934280E+01    0.558578026273526262E-02    0.108769527492590925E+03    0.574238215685093700E+00   -0.564273066391362192E+02
    0.175339974839849503E+03    0.704914424170175113E+01    0.777214512211799047E-02    0.107051711345708398E+03    0.192500489667605384E+00   -0.564052136582133343E+02
    0.174887174479699041E+03    0.706662927848018896E+01    0.153588620567785661E+00    0.106780194302076879E+03    0.580288017232745562E-01   -0.563879395931463421E+02
    0.178720461985726018E+03    0.712447844428333710E+01    0.794092812677922311E-01    0.109353663069621561E+03    0.265613228919358957E+00   -0.563785685672169166E+02
    0.176418597324680746E+03    0.705518106392042377E+01    0.142204756438461644E+00    0.112045434917599934E+03    0.668715970899785406E+00   -0.563727675435067113E+02
    0.170667730419579186E+03    0.693758313953422068E+01    0.666508557694189818E-01    0.110063396812687884E+03    0.327358376605213719E+00   -0.563539549280947867E+02
    0.175509120932725722E+03    0.704099868031837239E+01    0.325962119151848029E-01    0.107551825626684362E+03    0.267128829153117531E+00   -0.563447181184569530E+02
    0.177612477229806615E+03    0.707228930048032467E+01    0.132101288607112899E+00    0.112712731058401260E+03    0.716458103297518911E+00   -0.563391404627023533E+02
    0.177719986540195436E+03    0.708764673694320990E+01    0.753204587913991475E-02    0.108345114029028579E+03    0.136072275795991543E+00   -0.563379959259243748E+02
